#SNR	m1	m2	err_Log_Mc	err_eta	err_H_eff5	err_H_eff8	err_ecc	corr_Mc_ecc	corr_eta_ecc	corr_Heff5_ecc	corr_Heff8_ecc	corr_Log_Mc_eta	corr_Heff5_eta	corr_Heff8_eta
634.890912162154	7.5	2.5	6.702554891921088e-07	6.345314318712732e-05	0.008767405280063808	0.1317942770059868	9.74445141326041e-06	-0.7750034487405433	-0.9063517610637496	0.5072959241826932	0.21963382928246392	0.48937205828160557	-0.7562387048172827	-0.1868835997232258
1107.0824906763994	15.0	5.0	1.4862568703860728e-06	5.0566792936347784e-05	0.004639012510508733	0.06835170546075355	2.468398039065954e-05	-0.816102528535238	-0.9519089331677741	0.10139433588677584	0.564420061150564	0.6316106391585253	-0.3154162501184027	-0.6177278883182517
1513.4075198714838	22.5	7.5	2.11267580899817e-06	4.681499147222089e-05	0.003987748578885159	0.05493360838907356	4.497158010393714e-05	-0.7197214480646037	-0.9702390317772209	-0.2596376566582637	0.6740407408890264	0.5528682010922467	0.09077029499888323	-0.7458165557088795
1875.6432342987603	30.0	10.0	2.603144528148099e-06	4.496119023343707e-05	0.004016323700462501	0.050138559414029456	7.032758678708885e-05	-0.5370339030044164	-0.9795262346132138	-0.4600543931315775	0.7157568307124215	0.3745913387878862	0.3276548565850748	-0.7905842202277074
2204.8377359028746	37.5	12.5	3.133716831855258e-06	4.365278462156826e-05	0.0041727414753506215	0.048548360752553345	0.00010014436996034686	-0.2537665036277359	-0.9848038858899699	-0.5530469520696579	0.7339377374268697	0.09736622190031617	0.4436200695694156	-0.8072508523966224
2508.2003193561677	45.0	15.0	3.996047828764993e-06	4.2624123322484776e-05	0.004317091512788877	0.048854911556654355	0.00013404277131548285	0.08692067495300036	-0.9880907081950071	-0.5830586929584675	0.7454349544037931	-0.2267403110063805	0.48691773275913297	-0.8155085316453176
2791.8306269469967	52.5	17.5	5.4794775764123845e-06	4.17814934570023e-05	0.004422255616456647	0.05076158986481938	0.00017177910946373628	0.3824871878099904	-0.9902859200058124	-0.5719832833594063	0.7570666776458457	-0.49779893107704026	0.4830711537844749	-0.8231889664684864
3060.8684955000163	60.0	20.0	7.800555638105264e-06	4.12796145019211e-05	0.004498389031892083	0.05452906444624247	0.00021413420423459174	0.5875271473523174	-0.9918907234909807	-0.5243229946694096	0.7728100754206021	-0.6786389084900182	0.4389720772714486	-0.8342097605466089
3320.4353909673287	67.5	22.5	1.112031063276287e-05	4.1153164780317304e-05	0.004569591604308799	0.06048938987813834	0.00026213138471613056	0.7169508183904683	-0.9931548070310998	-0.4428211251908836	0.7926466890283711	-0.7883202018468579	0.3593862051669964	-0.8486370393055321
3574.6320773366397	75.0	25.0	1.5553243847342006e-05	4.1328132091105104e-05	0.00465903685919459	0.06875719359648456	0.0003165925311880063	0.7980185192356823	-0.9942061443222224	-0.3341071266724304	0.8143212931299244	-0.8542942289211352	0.25271898763404615	-0.8644781606990475
